Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0014026	abnormal respiratory epithelial transmembrane transport
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0001625	cardiac hypertrophy
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0008874	decreased physiological sensitivity to xenobiotic
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0005598	decreased ventricle muscle contractility
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0002833	increased heart weight
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0004485	increased response of heart to induced stress
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0009763	increased sensitivity to induced morbidity/mortality
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0002169	no abnormal phenotype detected
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0011085	postnatal lethality, complete penetrance
Atp1b1	current symbol	MGI:88108	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	protein coding gene	MP:0005388	respiratory system phenotype
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002128	abnormal blood circulation
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0004231	abnormal calcium ion homeostasis
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0004084	abnormal cardiac muscle relaxation
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0001544	abnormal cardiovascular system physiology
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003923	abnormal heart left atrium morphology
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0010754	abnormal heart left ventricle pressure
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0000277	abnormal heart shape
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003313	abnormal locomotor activation
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0004215	abnormal myocardial fiber physiology
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0008396	abnormal osteoclast differentiation
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003710	abnormal physiological neovascularization
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002067	abnormal sensory capabilities/reflexes/nociception
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0000259	abnormal vascular development
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003544	abnormal vascular endothelial cell migration
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0004003	abnormal vascular endothelial cell physiology
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003387	aorta coarctation
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0010469	ascending aorta hypoplasia
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0010403	atrial septal defect
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005156	bradykinesia
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005150	cachexia
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003141	cardiac fibrosis
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003141	cardiac fibrosis
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0001625	cardiac hypertrophy
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005608	cardiac interstitial fibrosis
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005385	cardiovascular system phenotype
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0006138	congestive heart failure
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005602	decreased angiogenesis
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0001262	decreased body weight
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005140	decreased cardiac muscle contractility
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003393	decreased cardiac output
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0001698	decreased embryo size
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005333	decreased heart rate
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003822	decreased left ventricle systolic pressure
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0001935	decreased litter size
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0009142	decreased prepulse inhibition
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002843	decreased systemic arterial blood pressure
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0006264	decreased systemic arterial systolic blood pressure
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005598	decreased ventricle muscle contractility
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003140	dilated heart atrium
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002753	dilated heart left ventricle
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002754	dilated heart right ventricle
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0011097	embryonic lethality between somite formation and embryo turning, complete penetrance
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0013293	embryonic lethality prior to tooth bud stage
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0000274	enlarged heart
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0000466	esophageal epithelium hyperplasia
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002899	fatigue
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002625	heart left ventricle hypertrophy
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0001242	hyperkeratosis
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0001523	impaired righting response
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005665	increased circulating noradrenaline level
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003277	increased esophageal papilloma incidence
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002833	increased heart weight
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003819	increased left ventricle diastolic pressure
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003752	increased oral papilloma incidence
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0004485	increased response of heart to induced stress
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0009763	increased sensitivity to induced morbidity/mortality
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002051	increased skin papilloma incidence
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0004207	increased squamous cell carcinoma incidence
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002020	increased tumor incidence
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005202	lethargy
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0011088	neonatal lethality, incomplete penetrance
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0009105	penis prolapse
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002083	premature death
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0011091	prenatal lethality, complete penetrance
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0011101	prenatal lethality, incomplete penetrance
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0003828	pulmonary edema
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0005493	stomach epithelial hyperplasia
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0002953	thick ventricular wall
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0010556	thin ventricle myocardium compact layer
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0000582	toenail hyperkeratosis
Atp2a2	current symbol	MGI:88110	Atp2a2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein coding gene	MP:0010402	ventricular septal defect
Atp5o	current symbol	MGI:106341	Atp5o	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	protein coding gene	
Atp6v0e	current symbol	MGI:1328318	Atp6v0e	ATPase, H+ transporting, lysosomal V0 subunit E	protein coding gene	
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0004924	abnormal behavior
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0001614	abnormal blood vessel morphology
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0000367	abnormal coat/ hair morphology
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0008143	abnormal dendrite morphology
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0002801	abnormal long term object recognition memory
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0002800	abnormal short term object recognition memory
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0002557	abnormal social/conspecific interaction
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0005386	behavior/neurological phenotype
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0001539	decreased caudal vertebrae number
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0000183	decreased circulating LDL cholesterol level
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0004200	decreased fetal size
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0012531	delayed limb development
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0004201	fetal growth retardation
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0012307	impaired spatial learning
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0008821	increased blood uric acid level
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0011099	lethality throughout fetal growth and development, complete penetrance
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0003631	nervous system phenotype
Brd7	current symbol	MGI:1349766	Brd7	bromodomain containing 7	protein coding gene	MP:0000745	tremors
Bves	current symbol	MGI:1346013	Bves	blood vessel epicardial substance	protein coding gene	MP:0006142	abnormal sinoatrial node conduction
Bves	current symbol	MGI:1346013	Bves	blood vessel epicardial substance	protein coding gene	MP:0004115	abnormal sinoatrial node morphology
Bves	current symbol	MGI:1346013	Bves	blood vessel epicardial substance	protein coding gene	MP:0004484	altered response of heart to induced stress
Bves	current symbol	MGI:1346013	Bves	blood vessel epicardial substance	protein coding gene	MP:0005385	cardiovascular system phenotype
Bves	current symbol	MGI:1346013	Bves	blood vessel epicardial substance	protein coding gene	MP:0013239	impaired skeletal muscle regeneration
Bves	current symbol	MGI:1346013	Bves	blood vessel epicardial substance	protein coding gene	MP:0005292	improved glucose tolerance
Bves	current symbol	MGI:1346013	Bves	blood vessel epicardial substance	protein coding gene	MP:0010052	increased grip strength
Bves	current symbol	MGI:1346013	Bves	blood vessel epicardial substance	protein coding gene	MP:0010637	sinus bradycardia
