gene_id	bundle_id	chr	left	right	FPKM	FPKM_conf_lo	FPKM_conf_hi		chr	left	right	FPKM	FPKM_avg
NM_027407	2249357	chr1	60045911	60099931	0.0598964	0	0.119793		chr1	60045911	60099931	0.0886673	0.07428185
NM_021312	2249445	chr1	60133711	60154722	2.31988	1.90161	2.73815		chr1	60133711	60154722	2.48231	2.401095
NM_139150	2249449	chr1	60155124	60207878	1.82605	1.4345	2.21759		chr1	60155124	60207878	1.71926	1.772655
NM_173444	2249509	chr1	60237442	60391549	3.01986	2.78635	3.25337		chr1	60237442	60391549	2.76423	2.892045
NM_030013	2249527	chr1	60400215	60444231	5.31625	4.4363	6.19621		chr1	60400215	60444231	6.86369	6.08997
NM_198127	2249547	chr1	60466641	60538002	8.12136	7.55773	8.68499		chr1	60466641	60538002	9.72801	8.924685
NM_001045513	2249555	chr1	60540028	60623609	16.6172	15.3583	17.8762		chr1	60540028	60623609	18.3901	17.50365
NM_007642	2249639	chr1	60803231	60830203	0.0822783	0.017728	0.146829		chr1	60803231	60830203	0.0999569	0.0911176
NM_017480	2249717	chr1	61034757	61057162	0.0672269	0	0.134454		chr1	61034757	61057162	0.0663459	0.0667864
NM_001081050	2249877	chr1	61685397	62688858	1.76497	1.55054	1.9794		chr1	61685397	62688858	2.10821	1.93659
NM_001114609	2250071	chr1	63094374	63160841	3.10387	1.23547	4.97228		chr1	63094374	63160841	4.32981	3.71684
NM_145518	2250257	chr1	63190166	63223396	27.1225	21.8929	32.3521		chr1	63190166	63223396	44.0167	35.5696
NM_001160040	2250257	chr1	63190166	63223396	11.3892	9.52403	13.2544		chr1	63190166	63223396	12.0212	11.7052
NM_001160039	2250257	chr1	63190166	63223396	3.45448	3.10851	3.80045		chr1	63190166	63223396	5.43951	4.446995
NM_018796	2250259	chr1	63223704	63226230	179.012	172.031	185.993		chr1	63223704	63226230	138.691	158.8515
NM_028673	2250295	chr1	63319842	63361149	2.42164	2.21683	2.62645		chr1	63319842	63361149	2.68493	2.553285
NM_011780	2250369	chr1	63492477	63643089	0.369516	0.259347	0.479684		chr1	63492477	63643089	0.628978	0.499247
NM_172422	2250383	chr1	63777198	63799959	4.17803	3.64418	4.71188		chr1	63777198	63799959	4.10645	4.14224
NM_033563	2250543	chr1	64082246	64167963	4.01517	3.20398	4.82636		chr1	64082246	64167963	4.05174	4.033455
NM_133828	2250775	chr1	64579377	64651122	3.10736	0.841766	5.37296		chr1	64579377	64651122	6.2217	4.66453
NM_025964	2250785	chr1	64653053	64663742	1.49657	1.14625	1.84689		chr1	64653053	64663742	1.39603	1.4463
NM_001097644	2250901	chr1	64737918	64772216	3.61063	3.09115	4.13012		chr1	64737918	64772216	3.68299	3.64681
NM_022721	2250909	chr1	64777131	64784324	0.758884	0.603977	0.913791		chr1	64777131	64784324	0.755251	0.7570675
NM_001039493	2250949	chr1	64835694	65003398	0.95114	0.795299	1.10698		chr1	64835694	65003398	1.18437	1.067755
NM_027582	2250969	chr1	65059659	65079322	0.0807915	0	0.195048		chr1	65059659	65079322	0.0398664	0.06032895
NM_144761	2250989	chr1	65126800	65128841	0.19926	0	0.467595		chr1	65126800	65128841	0.178312	0.188786
NM_175293	2251023	chr1	65153886	65169767	0.0501426	0	0.121055		chr1	65153886	65169767	0.0247428	0.0374427
NM_001111320	2251041	chr1	65205189	65233053	2.2292	1.69634	2.76206		chr1	65205189	65233053	4.56665	3.397925
NM_010497	2251041	chr1	65205189	65225716	9.60765	7.2224	11.9929		chr1	65205189	65225716	7.91437	8.76101
NM_011086	2251043	chr1	65233258	65325270	1.66564	1.48577	1.84552		chr1	65233258	65325270	1.88583	1.775735
NM_175510	2251299	chr1	66515020	66745720	0.0282749	0.00690109	0.0496488		chr1	66515020	66745720	0.0358771	0.032076
NM_025683	2251301	chr1	66747466	66766379	4.74616	4.33461	5.15771		chr1	66747466	66766379	4.68173	4.713945
NM_177645	2251301	chr1	66765816	66864169	1.76444	1.26548	2.26341		chr1	66765816	66864169	0.930369	1.3474045
NM_001122738	2251301	chr1	66765816	66864169	1.79824	1.28791	2.30857		chr1	66765816	66864169	2.84306	2.32065
NM_007381	2251379	chr1	66877426	66909841	66.5283	63.7557	69.3009		chr1	66877426	66909841	98.2994	82.41385
NM_001113387	2251401	chr1	66970869	66981940	22.5189	19.6024	25.4354		chr1	66970869	66981940	18.2843	20.4016
NM_021295	2251449	chr1	67047090	67085439	3.25117	2.84318	3.65916		chr1	67047090	67085439	3.28436	3.267765
NM_001080809	2251473	chr1	67169639	67277022	0.0116189	0	0.0348568		chr1	67169639	67277022	0.0344	0.02300945
NM_010154	2251681	chr1	68086539	69154633	3.6591	3.22561	4.0926		chr1	68086539	69154633	4.11798	3.88854
NM_011770	2251911	chr1	69577783	69732534	0.67877	0.553265	0.804274		chr1	69577783	69732534	0.844494	0.761632
NM_029160	2251961	chr1	69873561	70771706	0.0514162	0	0.12413		chr1	69873561	70771706	0.0253712	0.0383937
NM_007525	2252027	chr1	71074108	71149546	2.472	2.15704	2.78696		chr1	71074108	71149546	3.70489	3.088445
NM_175210	2252063	chr1	71289663	71461484	0.0394008	0.00723018	0.0715714		chr1	71289663	71461484	0.0194422	0.0294215
NM_026195	2252109	chr1	71603729	71625977	7.41995	6.63173	8.20816		chr1	71603729	71625977	10.8474	9.133675
NM_010233	2252115	chr1	71632096	71699745	57.6473	56.416	58.8787		chr1	71632096	71699745	92.5961	75.1217
NM_001005423	2252445	chr1	72205807	72258881	0.877139	0.599738	1.15454		chr1	72205807	72258881	1.20106	1.0390995
NM_023523	2252603	chr1	72305748	72330888	3.64986	2.82858	4.47114		chr1	72305748	72330888	3.96679	3.808325
NM_175564	2252605	chr1	72330946	72349569	0.0194158	0	0.0582474		chr1	72330946	72349569	0.0766455	0.04803065
NM_009533	2252609	chr1	72353994	72441527	3.25025	2.72299	3.77751		chr1	72353994	72441527	3.81964	3.534945
NM_018817	2252649	chr1	72629824	72683363	2.37703	2.09882	2.65524		chr1	72629824	72683363	2.66319	2.52011
NM_176980	2252665	chr1	72689553	72747138	0.00491628	0	0.0202471		chr1	72689553	72747138	0.00588357	0.005399925
NM_009084	2252685	chr1	72757833	72760385	46.9705	42.7844	51.1566		chr1	72757833	72760385	39.8674	43.41895
NM_008342	2252767	chr1	72871076	72899045	7.25107	6.14849	8.35365		chr1	72871076	72899045	10.4445	8.847785
NM_010518	2252789	chr1	72904638	72921439	81.214	79.4725	82.9556		chr1	72904638	72921439	120.831	101.0225
NM_027884	2253541	chr1	73956804	74171021	20.1297	19.4652	20.7942		chr1	73956804	74171021	28.7054	24.41755
NM_001034060	2253547	chr1	74172114	74194797	0.260716	0.103498	0.417933		chr1	74172114	74194797	0.374253	0.3174845
NM_029711	2253585	chr1	74283123	74314787	61.4773	58.5763	64.3783		chr1	74283123	74314787	71.0189	66.2481
NM_174985	2253611	chr1	74325173	74326163	0.110415	0	0.266566		chr1	74325173	74326163	0.163452	0.1369335
NM_146110	2253613	chr1	74326420	74331240	21.6829	20.0314	23.3344		chr1	74326420	74331240	24.6885	23.1857
NM_001039509	2253615	chr1	74331607	74400266	5.56227	3.40942	7.71512		chr1	74331607	74400266	3.71603	4.63915
NM_025580	2253615	chr1	74331607	74334027	13.3894	12.4226	14.3563		chr1	74331607	74334027	15.0723	14.23085
NM_019999	2253615	chr1	74379183	74400266	5.4724	3.41803	7.52676		chr1	74379183	74400266	12.8239	9.14815
NM_027154	2253615	chr1	74334821	74350910	6.58328	5.79361	7.37296		chr1	74334821	74350910	8.78733	7.685305
NM_001033345	2253637	chr1	74408681	74415895	0.052028	0	0.125607		chr1	74408681	74415895	0.102693	0.0773605
NM_013612	2253643	chr1	74421776	74432625	0.332108	0.154589	0.509627		chr1	74421776	74432625	0.397989	0.3650485
NM_153088	2253667	chr1	74438182	74443851	23.3234	21.9662	24.6807		chr1	74438182	74443851	31.5684	27.4459
NM_009509	2253697	chr1	74455957	74482134	0.0732371	0.0719286	0.0745457		chr1	74455957	74482134	0.0557988	0.06451795
NM_176972	2253697	chr1	74482084	74590860	4.27538	3.9148	4.63596		chr1	74482084	74590860	4.82028	4.54783
NM_021383	2253697	chr1	74552633	74577416	7.35487	6.65321	8.05653		chr1	74552633	74577416	9.11649	8.23568
NM_029888	2253697	chr1	74611701	74634602	2.09072	1.84343	2.33801		chr1	74611701	74634602	2.64845	2.369585
NM_025784	2253701	chr1	74634934	74639017	3.91463	3.23059	4.59868		chr1	74634934	74639017	3.56843	3.74153
NM_021313	2253709	chr1	74640326	74647971	4.41248	3.6035	5.22147		chr1	74640326	74647971	5.19632	4.8044
NM_175031	2253711	chr1	74648028	74683467	0.344599	0.224625	0.464573		chr1	74648028	74683467	0.46375	0.4041745
NM_001014974	2253729	chr1	74708327	74744547	4.31795	3.84682	4.78908		chr1	74708327	74744547	5.46622	4.892085
NM_024264	2253781	chr1	74760147	74784464	1.76401	1.3123	2.21573		chr1	74760147	74784464	1.71236	1.738185
NM_153744	2253789	chr1	74785496	74795529	1.37073	1.04538	1.69608		chr1	74785496	74795529	1.79099	1.58086
NM_009526	2253817	chr1	74818465	74831893	0.0792874	0	0.170841		chr1	74818465	74831893	0.0260828	0.0526851
NM_153111	2253889	chr1	74928082	74931982	0.221726	0.0406875	0.402765		chr1	74928082	74931982	0.364701	0.2932135
NM_021541	2253899	chr1	74936517	74939709	0.0778568	0	0.23357		chr1	74936517	74939709	0.0768365	0.07734665
NM_029342	2253933	chr1	75013919	75121800	0.990557	0.510066	1.47105		chr1	75013919	75121800	1.15009	1.0703235
NM_194333	2253935	chr1	75122115	75130464	0.265576	0.0976108	0.43354		chr1	75122115	75130464	0.288305	0.2769405
NM_026977	2253939	chr1	75131788	75138942	4.97049	4.34051	5.60048		chr1	75131788	75138942	5.91007	5.44028
NM_170755	2253941	chr1	75139359	75144483	5.89946	5.18924	6.60967		chr1	75139359	75144483	7.6152	6.75733
NM_023732	2253957	chr1	75168214	75176857	1.78893	1.42376	2.15409		chr1	75168214	75176857	2.29881	2.04387
NM_001003917	2253961	chr1	75177439	75188497	4.98056	4.44271	5.51841		chr1	75177439	75188497	6.79256	5.88656
NM_026187	2253963	chr1	75188708	75195960	3.97633	3.4463	4.50637		chr1	75188708	75195960	4.80825	4.39229
NM_029010	2253963	chr1	75194811	75207353	1.29918	1.15895	1.43941		chr1	75194811	75207353	1.29336	1.29627
NM_011494	2253965	chr1	75207403	75212181	5.38619	4.83847	5.93391		chr1	75207403	75212181	5.80703	5.59661
NM_009447	2253965	chr1	75211548	75215828	3.78963	3.45032	4.12893		chr1	75211548	75215828	4.97276	4.381195
NM_001159883	2253979	chr1	75232997	75242265	1.24513	0.933523	1.55674		chr1	75232997	75242265	1.33638	1.290755
NM_008985	2253991	chr1	75243615	75260783	0.231919	0.112156	0.351681		chr1	75243615	75260783	0.228879	0.230399
NM_016878	2254035	chr1	75305139	75313592	11.7095	10.4613	12.9577		chr1	75305139	75313592	11.425	11.56725
NM_010043	2254069	chr1	75356918	75364290	72.598	69.8804	75.3157		chr1	75356918	75364290	98.4155	85.50675
NM_007463	2254123	chr1	75371871	75428881	3.86561	3.14693	4.58428		chr1	75371871	75428881	3.65913	3.76237
NM_001085370	2254123	chr1	75382184	75428879	2.23521	1.82541	2.645		chr1	75382184	75428879	3.99322	3.114215
NM_001173477	2254123	chr1	75396659	75401140	8.08611	7.78107	8.39114		chr1	75396659	75401140	9.09566	8.590885
NM_133708	2254129	chr1	75432517	75439751	8.19117	7.10859	9.27374		chr1	75432517	75439751	9.38995	8.79056
NM_183022	2254135	chr1	75447084	75470915	0.0412494	0	0.0995849		chr1	75447084	75470915	0.0610633	0.05115635
NM_001001566	2254137	chr1	75471145	75476046	3.89133	3.36662	4.41603		chr1	75471145	75476046	4.27093	4.08113
NM_177056	2254139	chr1	75476106	75482267	0.475482	0.257316	0.693649		chr1	75476106	75482267	0.815016	0.645249
NM_178884	2254141	chr1	75482399	75503027	13.9145	13.1884	14.6406		chr1	75482399	75503027	17.4809	15.6977
NM_010564	2254145	chr1	75503651	75506929	2.46566	1.85866	3.07266		chr1	75503651	75506929	2.76517	2.615415
NM_027886	2254165	chr1	75518103	75533910	2.41521	2.07105	2.75936		chr1	75518103	75533910	3.31765	2.86643
NM_009208	2254177	chr1	75542840	75556006	4.98434	4.48899	5.47969		chr1	75542840	75556006	5.95141	5.467875
NM_007936	2254695	chr1	77363759	77511663	1.56762	1.3349	1.80034		chr1	77363759	77511663	1.97755	1.772585
NM_001159520	2254837	chr1	78097841	78193711	0.0161894	0	0.0485682		chr1	78097841	78193711	0.0479318	0.0320606
NM_001004173	2254887	chr1	78306920	78416861	0.0956949	0.0233564	0.168033		chr1	78306920	78416861	0.161899	0.12879695
NM_011811	2254905	chr1	78421410	78485421	11.7925	10.6928	12.8921		chr1	78421410	78485421	14.6739	13.2332
NM_001033606	2255003	chr1	78654399	78704317	10.1987	8.62787	11.7696		chr1	78654399	78704317	13.6087	11.9037
NM_001136226	2255003	chr1	78655014	78664175	3.27355	2.414	4.1331		chr1	78655014	78664175	3.88391	3.57873
NM_021342	2255089	chr1	78813523	78816600	0.466003	0.262622	0.669383		chr1	78813523	78816600	0.897893	0.681948
NM_009129	2255203	chr1	79431243	79436665	0.109971	0.0116099	0.208332		chr1	79431243	79436665	0.0651178	0.0875444
NM_183027	2255279	chr1	79603450	79668547	0.665811	0.44084	0.890783		chr1	79603450	79668547	0.490021	0.577916
NM_001111279	2255333	chr1	79698836	79758344	4.34124	3.88457	4.79791		chr1	79698836	79758344	5.26211	4.801675
NM_001081210	2255337	chr1	79772592	79778020	6.75517	5.73679	7.77355		chr1	79772592	79778020	6.47726	6.616215
NM_009255	2255369	chr1	79790898	79855240	15.0738	13.8066	16.3411		chr1	79790898	79855240	21.4385	18.25615
NM_173425	2255467	chr1	80195273	80210519	0.343745	0.181702	0.505788		chr1	80195273	80210519	0.452321	0.398033
NM_016716	2255541	chr1	80263392	80337005	19.4972	18.2554	20.739		chr1	80263392	80337005	25.1352	22.3162
NM_175291	2255635	chr1	80497647	80755128	0.980401	0.809085	1.15172		chr1	80497647	80755128	1.11527	1.0478355
NM_010570	2256015	chr1	82229679	82288014	9.54368	9.0665	10.0209		chr1	82229679	82288014	11.4843	10.51399
NM_029777	2256041	chr1	82313153	82441941	1.85352	1.5137	2.19334		chr1	82313153	82441941	2.41335	2.133435
NM_007735	2256075	chr1	82447297	82583424	0.139999	0.0773893	0.202608		chr1	82447297	82583424	0.234879	0.187439
NM_007734	2256077	chr1	82583495	82718634	0.184111	0.115734	0.252488		chr1	82583495	82718634	0.285071	0.234591
NM_029409	2256081	chr1	82721492	82748964	30.1264	28.2472	32.0057		chr1	82721492	82748964	27.9385	29.03245
NM_025453	2256099	chr1	82753223	82765031	0.0363642	0	0.109093		chr1	82753223	82765031	0.107663	0.0720136
NM_010472	2256169	chr1	82836057	82892850	11.2377	10.3528	12.1227		chr1	82836057	82892850	12.5262	11.88195
NM_030556	2256397	chr1	83009098	83035023	0.349295	0.189027	0.509562		chr1	83009098	83035023	0.526148	0.4377215
NM_172430	2256469	chr1	83252355	83404775	3.06346	2.74276	3.38416		chr1	83252355	83404775	3.9593	3.51138
NM_001003948	2256663	chr1	84032868	84281220	1.64007	1.27334	2.00681		chr1	84032868	84281220	1.35556	1.497815
NM_152915	2256679	chr1	84366413	84692796	0.27087	0.14318	0.398559		chr1	84366413	84692796	0.13366	0.202265
NM_133975	2256697	chr1	84717763	84835879	16.9034	16.284	17.5228		chr1	84717763	84835879	21.9265	19.41495
NM_025386	2256703	chr1	84836415	84897061	1.15384	0.624421	1.68325		chr1	84836415	84897061	1.37845	1.266145
NM_213615	2256829	chr1	85084713	85106428	0.132218	0.00406284	0.260373		chr1	85084713	85106428	0.15396	0.143089
NM_001037909	2256929	chr1	85242918	85267141	0.0178714	0	0.0633743		chr1	85242918	85267141	0.0495327	0.03370205
NM_175397	2257105	chr1	87473474	87500466	0.121678	0.00454924	0.238807		chr1	87473474	87500466	0.209325	0.1655015
NM_001013817	2257105	chr1	87497277	87541611	0.410085	0.21745	0.602721		chr1	87497277	87541611	0.633089	0.521587
NM_013673	2257113	chr1	87546624	87606023	0.354577	0.165047	0.544106		chr1	87546624	87606023	0.24995	0.3022635
NM_177055	2257131	chr1	87613657	87633181	0.705778	0.423467	0.988089		chr1	87613657	87633181	0.835836	0.770807
NM_133781	2257153	chr1	87690021	87748152	13.8986	13.0044	14.7929		chr1	87690021	87748152	16.1293	15.01395
NM_022417	2257195	chr1	87791084	87805273	33.093	31.2023	34.9836		chr1	87791084	87805273	42.1067	37.59985
NM_001033290	2257261	chr1	87836111	87857630	0.0643005	0	0.138548		chr1	87836111	87857630	0.0211526	0.04272655
NM_001144993	2257303	chr1	87942437	87952030	0.00824516	0	0.0315523		chr1	87942437	87952030	0.00842025	0.008332705
NM_001144992	2257303	chr1	87942437	87952030	0.00817532	0	0.0313122		chr1	87942437	87952030	0.00778531	0.007980315
NM_027357	2257311	chr1	87961193	88035870	18.129	17.0257	19.2323		chr1	87961193	88035870	25.8051	21.96705
NM_030184	2257355	chr1	88051354	88174859	0.127369	0.0879634	0.166774		chr1	88051354	88174859	0.246995	0.187182
NM_027456	2257355	chr1	88051389	88149066	0.960191	0.61578	1.3046		chr1	88051389	88149066	1.282	1.1210955
NM_145222	2257375	chr1	88199795	88203878	0.832559	0.567616	1.0975		chr1	88199795	88203878	0.457641	0.6451
NM_010880	2257421	chr1	88241293	88256030	26.9991	26.1536	27.8446		chr1	88241293	88256030	32.2494	29.62425
NR_002851	2257421	chr1	88252834	88252902	88.4132	71.5535	105.273		chr1	88252834	88252902	45.2138	66.8135
NR_015507	2257423	chr1	88256148	88264539	0.388546	0.129515	0.647577		chr1	88256148	88264539	0.340848	0.364697
NM_008972	2257633	chr1	88423310	88427273	46.0049	43.1001	48.9097		chr1	88423310	88427273	45.5407	45.7728
NM_008801	2257671	chr1	88439589	88479076	13.2134	11.587	14.8399		chr1	88439589	88479076	15.5594	14.3864
NM_172974	2257693	chr1	88483674	88503075	4.77715	4.09295	5.46134		chr1	88483674	88503075	4.59366	4.685405
NM_010933	2257781	chr1	88562865	88567147	0.104804	0	0.25302		chr1	88562865	88567147	0.155146	0.129975
NM_153530	2257795	chr1	88600378	88946672	3.07426	2.6108	3.53772		chr1	88600378	88946672	3.49941	3.286835
NM_021306	2257915	chr1	89044229	89051602	0.162062	0.0474669	0.276657		chr1	89044229	89051602	0.0199923	0.09102715
NM_009604	2257933	chr1	89102385	89108410	0.142258	0.0150186	0.269497		chr1	89102385	89108410	0.280787	0.2115225
NM_023314	2257943	chr1	89110488	89137063	6.34675	5.80744	6.88606		chr1	89110488	89137063	6.54327	6.44501
NM_001039170	2257943	chr1	89110488	89125433	8.19218	7.25218	9.13217		chr1	89110488	89125433	8.64522	8.4187
NM_001039169	2257943	chr1	89110513	89125433	2.64134	2.38416	2.89852		chr1	89110513	89125433	2.93154	2.78644
NM_028889	2257999	chr1	89160938	89207366	0.0605601	0	0.146205		chr1	89160938	89207366	0.0746726	0.06761635
NM_019867	2258047	chr1	89373403	89406937	0.0198675	0	0.0596025		chr1	89373403	89406937	0.0784286	0.04914805
NM_001110193	2258057	chr1	89516886	89617083	0.00260204	0.00237454	0.00282955		chr1	89516886	89617083	0.20736	0.10498102
NM_001110192	2258057	chr1	89516886	89617083	0.469007	0	1.14259		chr1	89516886	89617083	1.10087	0.7849385
NM_029846	2258085	chr1	89652645	89688997	3.92179	3.39297	4.4506		chr1	89652645	89688997	4.35418	4.137985
NM_177646	2258149	chr1	89749861	89841064	5.39452	4.93941	5.84962		chr1	89749861	89841064	6.39427	5.894395
NM_001033291	2258153	chr1	89841695	89905126	6.4084	5.88164	6.93517		chr1	89841695	89905126	7.31796	6.86318
NM_201642	2258171	chr1	89991575	90116577	0.192744	0.0646216	0.320866		chr1	89991575	90116577	0.0632021	0.12797305
NM_008299	2258171	chr1	90101306	90102323	0.59116	0.234677	0.947643		chr1	90101306	90102323	0.530376	0.560768
NM_198652	2258193	chr1	90155433	90174154	10.7314	10.0738	11.3889		chr1	90155433	90174154	13.0156	11.8735
NM_172505	2258193	chr1	90161402	90174132	11.2231	10.672	11.7742		chr1	90161402	90174132	12.2694	11.74625
NM_134252	2258207	chr1	90203286	90285426	0.0284368	0	0.0686524		chr1	90203286	90285426	0.0420962	0.0352665
NM_008132	2258239	chr1	90396445	90406641	0.0837846	0	0.180531		chr1	90396445	90406641	0.110249	0.0970168
NM_177305	2258323	chr1	90594802	90598766	3.50198	3.0625	3.94145		chr1	90594802	90598766	4.13652	3.81925
NM_133816	2258397	chr1	90967036	91050368	5.58012	5.00381	6.15644		chr1	90967036	91050368	6.34407	5.962095
NM_178119	2258477	chr1	91351385	91791857	3.91618	3.61725	4.21511		chr1	91351385	91791857	4.86416	4.39017
NM_010262	2258525	chr1	91824536	91827751	0.0257081	0	0.0771244		chr1	91824536	91827751	0.0507425	0.0382253
NM_139152	2258559	chr1	91849252	91911152	0.23357	0.042861	0.42428		chr1	91849252	91911152	0.653111	0.4433405
NM_007722	2258573	chr1	92100577	92112863	12.3764	11.3521	13.4007		chr1	92100577	92112863	11.6809	12.02865
NM_133805	2258815	chr1	92499999	92509916	13.9085	12.6241	15.193		chr1	92499999	92509916	15.1604	14.53445
NM_053015	2259293	chr1	92811676	92847718	0.0975337	0.028567	0.1665		chr1	92811676	92847718	0.0721917	0.0848627
NM_001159725	2259301	chr1	92854710	92864244	0.102511	0.00328619	0.201735		chr1	92854710	92864244	0.41545	0.2589805
NM_001111312	2259337	chr1	92895303	93025521	7.51815	7.11331	7.92299		chr1	92895303	93025521	7.24355	7.38085
NM_008515	2259337	chr1	92950020	93025521	20.1574	18.8616	21.4532		chr1	92950020	93025521	28.4036	24.2805
NM_001111311	2259337	chr1	92950020	93013899	10.665	10.1629	11.1671		chr1	92950020	93013899	11.5986	11.1318
NM_001033408	2259375	chr1	93041679	93067372	0.454161	0.293591	0.614731		chr1	93041679	93067372	0.630295	0.542228
NM_016894	2259395	chr1	93076398	93121773	4.42588	3.80005	5.05172		chr1	93076398	93121773	5.37723	4.901555
